funder-1  | 2025-04-16T11:42:14.548341456Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-04-16T11:45:50.975775311Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:186:38)
bundler-1         | 2025-04-16T11:45:50.975779569Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:50.975783607Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:50.975787264Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:50.975790560Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:50.975793606Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:50.975806369Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:50.975808834Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:50.975811188Z       "code": -32502
bundler-1         | 2025-04-16T11:45:50.975813252Z     }
bundler-1         | 2025-04-16T11:45:50.976219041Z [11:45:50.778] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:50.976226055Z     reqId: "req-lv"
bundler-1         | 2025-04-16T11:45:50.976229190Z     body: {
bundler-1         | 2025-04-16T11:45:50.976231314Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:50.976233598Z       "id": 785,
bundler-1         | 2025-04-16T11:45:50.976235702Z       "error": {
bundler-1         | 2025-04-16T11:45:50.976237917Z         "message": "account uses banned opcode: BLOCKHASH",
bundler-1         | 2025-04-16T11:45:50.976240281Z         "code": -32502
bundler-1         | 2025-04-16T11:45:50.976242455Z       }
bundler-1         | 2025-04-16T11:45:50.976244449Z     }
bundler-1         | 2025-04-16T11:45:50.976246402Z [11:45:50.782] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:50.976248667Z     reqId: "req-lw"
bundler-1         | 2025-04-16T11:45:50.976250911Z     method: "POST"
bundler-1         | 2025-04-16T11:45:50.976253045Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:50.976255990Z     body: {
bundler-1         | 2025-04-16T11:45:50.976259727Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:50.976263514Z       "id": 786,
bundler-1         | 2025-04-16T11:45:50.976267361Z       "params": [],
bundler-1         | 2025-04-16T11:45:50.976271199Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:50.976274795Z     }
bundler-1         | 2025-04-16T11:45:50.976278412Z [11:45:50.782] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:50.976282530Z     reqId: "req-lw"
bundler-1         | 2025-04-16T11:45:50.976285135Z     body: {
bundler-1         | 2025-04-16T11:45:50.976287118Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:50.976289232Z       "id": 786,
bundler-1         | 2025-04-16T11:45:50.976291266Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:50.976293330Z     }
bundler-1         | 2025-04-16T11:45:50.976295314Z [11:45:50.962] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:50.976297488Z     reqId: "req-lx"
bundler-1         | 2025-04-16T11:45:50.976299481Z     method: "POST"
bundler-1         | 2025-04-16T11:45:50.976301555Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:50.976303549Z     body: {
bundler-1         | 2025-04-16T11:45:50.976305503Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:50.976307587Z       "id": 787,
bundler-1         | 2025-04-16T11:45:50.976309600Z       "params": [
bundler-1         | 2025-04-16T11:45:50.976311674Z         {
bundler-1         | 2025-04-16T11:45:50.976319970Z           "sender": "0x24C4Ac5309D775257FAC6A4228A3CAc4c61B3b78",
bundler-1         | 2025-04-16T11:45:50.976322314Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:50.976324368Z           "callData": "0x",
bundler-1         | 2025-04-16T11:45:50.976326482Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:50.976328586Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:50.976330660Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:50.976332694Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:50.976334757Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:50.976336841Z           "signature": "0x44454c454741544543414c4c3a3e424c4f434b48415348"
bundler-1         | 2025-04-16T11:45:50.976338985Z         },
bundler-1         | 2025-04-16T11:45:50.976340959Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:50.976343043Z       ],
bundler-1         | 2025-04-16T11:45:50.976347872Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:50.976349966Z     }
bundler-1         | 2025-04-16T11:45:50.976352010Z [11:45:50.962] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:51.488832390Z [11:45:51.321] [31mERROR[39m (1): [36maccount uses banned opcode: BLOCKHASH[39m
bundler-1         | 2025-04-16T11:45:51.488873167Z     err: {
bundler-1         | 2025-04-16T11:45:51.488878517Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:51.488882634Z       "message": "account uses banned opcode: BLOCKHASH",
bundler-1         | 2025-04-16T11:45:51.488886682Z       "stack":
bundler-1         | 2025-04-16T11:45:51.488890619Z           Error: account uses banned opcode: BLOCKHASH
bundler-1         | 2025-04-16T11:45:51.488894196Z               at file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:188:31
bundler-1         | 2025-04-16T11:45:51.488897933Z               at Array.forEach (<anonymous>)
bundler-1         | 2025-04-16T11:45:51.488902050Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:186:38)
bundler-1         | 2025-04-16T11:45:51.488906038Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:51.488909905Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:51.488913462Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:51.488917379Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:51.488920946Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:51.488924913Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:51.488928490Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:51.488947345Z       "code": -32502
bundler-1         | 2025-04-16T11:45:51.488951483Z     }
bundler-1         | 2025-04-16T11:45:51.489233308Z [11:45:51.321] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:51.489243467Z     reqId: "req-lx"
bundler-1         | 2025-04-16T11:45:51.489246733Z     body: {
bundler-1         | 2025-04-16T11:45:51.489249218Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:51.489251542Z       "id": 787,
bundler-1         | 2025-04-16T11:45:51.489253776Z       "error": {
bundler-1         | 2025-04-16T11:45:51.489255951Z         "message": "account uses banned opcode: BLOCKHASH",
bundler-1         | 2025-04-16T11:45:51.489258265Z         "code": -32502
bundler-1         | 2025-04-16T11:45:51.489260489Z       }
bundler-1         | 2025-04-16T11:45:51.489262533Z     }
bundler-1         | 2025-04-16T11:45:51.489264536Z [11:45:51.325] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:51.489266831Z     reqId: "req-ly"
bundler-1         | 2025-04-16T11:45:51.489268925Z     method: "POST"
bundler-1         | 2025-04-16T11:45:51.489271019Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:51.489273052Z     body: {
bundler-1         | 2025-04-16T11:45:51.489275116Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:51.489277310Z       "id": 788,
bundler-1         | 2025-04-16T11:45:51.489279394Z       "params": [],
bundler-1         | 2025-04-16T11:45:51.489281488Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:51.489283602Z     }
bundler-1         | 2025-04-16T11:45:51.489285586Z [11:45:51.325] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:51.489287820Z     reqId: "req-ly"
bundler-1         | 2025-04-16T11:45:51.489289884Z     body: {
bundler-1         | 2025-04-16T11:45:51.489291838Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:51.489293891Z       "id": 788,
bundler-1         | 2025-04-16T11:45:51.489295905Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:51.489297969Z     }
bundler-1         | 2025-04-16T11:45:51.489299942Z [11:45:51.471] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:51.489302057Z     reqId: "req-lz"
bundler-1         | 2025-04-16T11:45:51.489305673Z     method: "POST"
bundler-1         | 2025-04-16T11:45:51.489309490Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:51.489313247Z     body: {
bundler-1         | 2025-04-16T11:45:51.489316754Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:51.489320591Z       "id": 789,
bundler-1         | 2025-04-16T11:45:51.489324158Z       "params": [
bundler-1         | 2025-04-16T11:45:51.489327244Z         {
bundler-1         | 2025-04-16T11:45:51.489329247Z           "sender": "0x19bED6a82060492396E2323D35C8060dB14fEFc5",
bundler-1         | 2025-04-16T11:45:51.489331492Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:51.489333525Z           "callData": "0x",
bundler-1         | 2025-04-16T11:45:51.489342953Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:51.489345327Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:51.489347401Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:51.489349435Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:51.489351479Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:51.489353633Z           "signature": "0x435245415445"
bundler-1         | 2025-04-16T11:45:51.489355727Z         },
bundler-1         | 2025-04-16T11:45:51.489357690Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:51.489359844Z       ],
bundler-1         | 2025-04-16T11:45:51.489366266Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:51.489368370Z     }
bundler-1         | 2025-04-16T11:45:51.489370394Z [11:45:51.472] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:51.745464072Z [11:45:51.671] [31mERROR[39m (1): [36maccount uses banned opcode: CREATE[39m
bundler-1         | 2025-04-16T11:45:51.745498526Z     err: {
bundler-1         | 2025-04-16T11:45:51.745504989Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:51.745510068Z       "message": "account uses banned opcode: CREATE",
bundler-1         | 2025-04-16T11:45:51.745515168Z       "stack":
bundler-1         | 2025-04-16T11:45:51.745519926Z           Error: account uses banned opcode: CREATE
bundler-1         | 2025-04-16T11:45:51.745524766Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:199:27)
bundler-1         | 2025-04-16T11:45:51.745530085Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:51.745535305Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:51.745539964Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:51.745545013Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:51.745549822Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:51.745554210Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:51.745558909Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:51.745564139Z       "code": -32502
bundler-1         | 2025-04-16T11:45:51.745568738Z     }
bundler-1         | 2025-04-16T11:45:51.745758262Z [11:45:51.671] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:51.745769653Z     reqId: "req-lz"
bundler-1         | 2025-04-16T11:45:51.745773570Z     body: {
bundler-1         | 2025-04-16T11:45:51.745790482Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:51.745793107Z       "id": 789,
bundler-1         | 2025-04-16T11:45:51.745795271Z       "error": {
bundler-1         | 2025-04-16T11:45:51.745797355Z         "message": "account uses banned opcode: CREATE",
bundler-1         | 2025-04-16T11:45:51.745799639Z         "code": -32502
bundler-1         | 2025-04-16T11:45:51.745801963Z       }
bundler-1         | 2025-04-16T11:45:51.745804077Z     }
bundler-1         | 2025-04-16T11:45:51.745806191Z [11:45:51.675] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:51.745808485Z     reqId: "req-m0"
bundler-1         | 2025-04-16T11:45:51.745810509Z     method: "POST"
bundler-1         | 2025-04-16T11:45:51.745812513Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:51.745814487Z     body: {
bundler-1         | 2025-04-16T11:45:51.745816460Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:51.745818684Z       "id": 790,
bundler-1         | 2025-04-16T11:45:51.745820758Z       "params": [],
bundler-1         | 2025-04-16T11:45:51.745822762Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:51.745824816Z     }
bundler-1         | 2025-04-16T11:45:51.745826769Z [11:45:51.675] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:51.745828943Z     reqId: "req-m0"
bundler-1         | 2025-04-16T11:45:51.745831228Z     body: {
bundler-1         | 2025-04-16T11:45:51.745833211Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:51.745835255Z       "id": 790,
bundler-1         | 2025-04-16T11:45:51.745837309Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:51.745839373Z     }
bundler-1         | 2025-04-16T11:45:51.873817809Z [11:45:51.825] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:51.873845130Z     reqId: "req-m1"
bundler-1         | 2025-04-16T11:45:51.873851201Z     method: "POST"
bundler-1         | 2025-04-16T11:45:51.873856351Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:51.873860528Z     body: {
bundler-1         | 2025-04-16T11:45:51.873864967Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:51.873869726Z       "id": 791,
bundler-1         | 2025-04-16T11:45:51.873874434Z       "params": [
