geth-1.15  | 2025-06-03T07:48:53.257826637Z ERROR[06-03|07:48:53.257] Head block is not reachable
funder-1   | 2025-06-03T07:48:53.090801060Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-06-03T07:49:48.649638328Z {"level":"DEBUG","time":1748936988649,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(458)"}
bundler-1         | 2025-06-03T07:49:48.652886940Z {"level":"DEBUG","time":1748936988652,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(459)"}
bundler-1         | 2025-06-03T07:49:48.653192321Z {"level":"DEBUG","time":1748936988652,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(459)"}
bundler-1         | 2025-06-03T07:49:48.848922663Z {"level":"DEBUG","time":1748936988848,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(460)"}
bundler-1         | 2025-06-03T07:49:48.850938561Z {"level":"DEBUG","time":1748936988848,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:48.850948460Z {"level":"DEBUG","time":1748936988849,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:48.850952097Z {"level":"DEBUG","time":1748936988849,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:48.850963808Z {"level":"DEBUG","time":1748936988849,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:48.887367491Z {"level":"DEBUG","time":1748936988887,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:48.895476257Z {"level":"ERROR","time":1748936988895,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-020","depth":3,"entity":"factory","address":"0xad470c7adf0f138a4ad28be1b97d7e47fea66f30","delegatecallStorageAddress":"0xad470c7adf0f138a4ad28be1b97d7e47fea66f30","opcode":"CALL","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"factory internally reverts on oog"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:48.895489933Z {"level":"DEBUG","time":1748936988895,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:48.895495203Z {"level":"ERROR","time":1748936988895,"pid":1,"hostname":"5193f7b95676","error":"factory internally reverts on oog","msg":"<--- Error handling method requestId(460)"}
bundler-1         | 2025-06-03T07:49:48.898857938Z {"level":"DEBUG","time":1748936988898,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(461)"}
bundler-1         | 2025-06-03T07:49:48.899178006Z {"level":"DEBUG","time":1748936988898,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(461)"}
bundler-1         | 2025-06-03T07:49:49.096105221Z {"level":"DEBUG","time":1748936989095,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(462)"}
bundler-1         | 2025-06-03T07:49:49.098187262Z {"level":"DEBUG","time":1748936989096,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:49.098200978Z {"level":"DEBUG","time":1748936989096,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:49.098204875Z {"level":"DEBUG","time":1748936989096,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:49.098207570Z {"level":"DEBUG","time":1748936989096,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:49.132040489Z {"level":"DEBUG","time":1748936989131,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:49.142657307Z {"level":"ERROR","time":1748936989142,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-020","depth":4,"entity":"factory","address":"0xd7fb7586efdfa23f58ece2b80787f97b6ef71a42","delegatecallStorageAddress":"0xd7fb7586efdfa23f58ece2b80787f97b6ef71a42","opcode":"CALL","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"factory internally reverts on oog"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:49.142672264Z {"level":"DEBUG","time":1748936989142,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:49.142688755Z {"level":"ERROR","time":1748936989142,"pid":1,"hostname":"5193f7b95676","error":"factory internally reverts on oog","msg":"<--- Error handling method requestId(462)"}
bundler-1         | 2025-06-03T07:49:49.146121554Z {"level":"DEBUG","time":1748936989146,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(463)"}
bundler-1         | 2025-06-03T07:49:49.146425770Z {"level":"DEBUG","time":1748936989146,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(463)"}
bundler-1         | 2025-06-03T07:49:49.341495658Z {"level":"DEBUG","time":1748936989341,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(464)"}
bundler-1         | 2025-06-03T07:49:49.343555444Z {"level":"DEBUG","time":1748936989341,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:49.343568328Z {"level":"DEBUG","time":1748936989342,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:49.343571925Z {"level":"DEBUG","time":1748936989342,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:49.343574420Z {"level":"DEBUG","time":1748936989342,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:49.377597663Z {"level":"DEBUG","time":1748936989377,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:49.388744727Z {"level":"ERROR","time":1748936989388,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-020","depth":4,"entity":"factory","address":"0xdc897580cda9bd7b2bffad6b1958e7df07084fdf","delegatecallStorageAddress":"0xdc897580cda9bd7b2bffad6b1958e7df07084fdf","opcode":"CALL","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"factory internally reverts on oog"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:49.388759194Z {"level":"DEBUG","time":1748936989388,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:49.388764253Z {"level":"ERROR","time":1748936989388,"pid":1,"hostname":"5193f7b95676","error":"factory internally reverts on oog","msg":"<--- Error handling method requestId(464)"}
bundler-1         | 2025-06-03T07:49:49.391992913Z {"level":"DEBUG","time":1748936989391,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(465)"}
bundler-1         | 2025-06-03T07:49:49.392289023Z {"level":"DEBUG","time":1748936989392,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(465)"}
bundler-1         | 2025-06-03T07:49:49.588407940Z {"level":"DEBUG","time":1748936989588,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(466)"}
bundler-1         | 2025-06-03T07:49:49.590468702Z {"level":"DEBUG","time":1748936989588,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:49.590489530Z {"level":"DEBUG","time":1748936989589,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:49.590496173Z {"level":"DEBUG","time":1748936989589,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:49.590499078Z {"level":"DEBUG","time":1748936989589,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:49.622509038Z {"level":"DEBUG","time":1748936989622,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:49.631249853Z {"level":"ERROR","time":1748936989630,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-020","depth":3,"entity":"factory","address":"0x8e78c997d0067df403a76cee1fe158cf14a46f3e","delegatecallStorageAddress":"0x8e78c997d0067df403a76cee1fe158cf14a46f3e","opcode":"CALL","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"factory internally reverts on oog"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:49.631264540Z {"level":"DEBUG","time":1748936989630,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:49.631269820Z {"level":"ERROR","time":1748936989630,"pid":1,"hostname":"5193f7b95676","error":"factory internally reverts on oog","msg":"<--- Error handling method requestId(466)"}
bundler-1         | 2025-06-03T07:49:49.634404372Z {"level":"DEBUG","time":1748936989634,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(467)"}
bundler-1         | 2025-06-03T07:49:49.634744202Z {"level":"DEBUG","time":1748936989634,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(467)"}
bundler-1         | 2025-06-03T07:49:49.830321694Z {"level":"DEBUG","time":1748936989830,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(468)"}
bundler-1         | 2025-06-03T07:49:49.832392124Z {"level":"DEBUG","time":1748936989830,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:49.832402853Z {"level":"DEBUG","time":1748936989831,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:49.832407653Z {"level":"DEBUG","time":1748936989831,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:49.832410568Z {"level":"DEBUG","time":1748936989831,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:49.866096010Z {"level":"DEBUG","time":1748936989865,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:49.877396266Z {"level":"ERROR","time":1748936989876,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-020","depth":4,"entity":"factory","address":"0xaea17abb6f64ae6941baaf3123f051d75eeb2584","delegatecallStorageAddress":"0xaea17abb6f64ae6941baaf3123f051d75eeb2584","opcode":"CALL","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"factory internally reverts on oog"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:49.877424449Z {"level":"DEBUG","time":1748936989876,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:49.877429909Z {"level":"ERROR","time":1748936989876,"pid":1,"hostname":"5193f7b95676","error":"factory internally reverts on oog","msg":"<--- Error handling method requestId(468)"}
bundler-1         | 2025-06-03T07:49:49.882084028Z {"level":"DEBUG","time":1748936989881,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(469)"}
bundler-1         | 2025-06-03T07:49:49.882916736Z {"level":"DEBUG","time":1748936989881,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(469)"}
bundler-1         | 2025-06-03T07:49:50.079582525Z {"level":"DEBUG","time":1748936990079,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(470)"}
bundler-1         | 2025-06-03T07:49:50.081638848Z {"level":"DEBUG","time":1748936990079,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:50.081647805Z {"level":"DEBUG","time":1748936990080,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:50.081651241Z {"level":"DEBUG","time":1748936990080,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:50.081653716Z {"level":"DEBUG","time":1748936990080,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:50.114640524Z {"level":"DEBUG","time":1748936990114,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:50.125336860Z {"level":"ERROR","time":1748936990124,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"OP-020","depth":4,"entity":"factory","address":"0x0130dbb090d59581516724dafee9464ed9d9c80f","delegatecallStorageAddress":"0x0130dbb090d59581516724dafee9464ed9d9c80f","opcode":"CALL","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"factory internally reverts on oog"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:50.125356827Z {"level":"DEBUG","time":1748936990124,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:50.125362237Z {"level":"ERROR","time":1748936990124,"pid":1,"hostname":"5193f7b95676","error":"factory internally reverts on oog","msg":"<--- Error handling method requestId(470)"}
bundler-1         | 2025-06-03T07:49:50.128811842Z {"level":"DEBUG","time":1748936990128,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(471)"}
bundler-1         | 2025-06-03T07:49:50.129165561Z {"level":"DEBUG","time":1748936990128,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(471)"}
bundler-1         | 2025-06-03T07:49:50.654053962Z {"level":"DEBUG","time":1748936990653,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(472)"}
bundler-1         | 2025-06-03T07:49:50.656050453Z {"level":"DEBUG","time":1748936990653,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:50.656063358Z {"level":"DEBUG","time":1748936990654,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:50.656068998Z {"level":"DEBUG","time":1748936990654,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:50.656072725Z {"level":"DEBUG","time":1748936990654,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:50.689484572Z {"level":"DEBUG","time":1748936990689,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:50.706602387Z {"level":"DEBUG","time":1748936990706,"pid":1,"hostname":"5193f7b95676","status":"valid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:50.707060632Z {"level":"DEBUG","time":1748936990706,"pid":1,"hostname":"5193f7b95676","msg":"Attempting to replace/add UserOperation to mempool"}
bundler-1         | 2025-06-03T07:49:50.707073476Z {"level":"DEBUG","time":1748936990706,"pid":1,"hostname":"5193f7b95676","msg":"Reputation and throttling checks passed"}
bundler-1         | 2025-06-03T07:49:50.707079487Z {"level":"DEBUG","time":1748936990706,"pid":1,"hostname":"5193f7b95676","sender":"0xcF1e89eC124aEA50Bc21dB3Cb1cf411d662B6A9b","nonce":"0x0","userOpHash":"0xf2f7ae87688a054d47e974c3378526fc132466010ef764544058f184f0307654","status":"pending","is7702":false,"msg":"Successfully added/updated UserOperation to mempool"}
bundler-1         | 2025-06-03T07:49:50.707084196Z {"level":"DEBUG","time":1748936990706,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(472)"}
bundler-1         | 2025-06-03T07:49:50.710444091Z {"level":"DEBUG","time":1748936990710,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(473)"}
