geth-1.14         | 2024-10-20T14:49:45.292806051Z ERROR[10-20|14:49:45.292] Head block is not reachable
deployer-1        | 2024-10-20T14:49:46.097149931Z Deploying entrypoint at 0x0000000071727De22E5E9d8BAf0edAc6f37da032
bundler-1         | 2024-10-20T14:50:34.945042082Z Oct 20 14:50:34.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x28218bd94221aB551994051C72e2d38C72CF0A24', 'nonce': '0x0', 'factory': '0x7845Ab792F77b8B5A5Da677CDb2E86190C441CBb', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da0320000000000000000000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0x4c4b40', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x7A50a858F426285062E5e8C680671804E20d3b96', 'paymasterData': '0x6163636f756e745f7265666572656e63655f73746f726167655f696e69745f636f6465', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 234)
bundler-1         | 2024-10-20T14:50:35.278913299Z Oct 20 14:50:35.20 WARNING 172.25.0.1 "POST /rpc" done in 334.066ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:234 - error code:-32502 - error message:paymaster:0x7a50a858f426285062e5e8c680671804e20d3b96 insuffient stake to access slot 0x46d5df75e25d696a612801ee45de7c1d31c235f7b5f14479b4b5d45177608a3b at 0xecaf8eebe95d7472e427c4420a563eba85554ad8
bundler-1         | 2024-10-20T14:50:35.282444970Z Oct 20 14:50:35.20 DEBUG request: ('debug_bundler_clearState', [], 235)
bundler-1         | 2024-10-20T14:50:35.283028603Z Oct 20 14:50:35.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:35.283271524Z Oct 20 14:50:35.20 INFO 172.25.0.1 "POST /rpc" done in 979.671μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:235
bundler-1         | 2024-10-20T14:50:35.338367584Z Oct 20 14:50:35.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x25F6fa8E9F96e92181824868C8f5e91db8F1aEA2', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x9dab4435968fe554a29e7159fea904d2da305b82', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f7265666572656e63655f73746f726167655f737472756374', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 236)
bundler-1         | 2024-10-20T14:50:35.590354557Z Oct 20 14:50:35.20 DEBUG response: 0x2f1c0b1f41314e09cfc87ba5bc05a4da8cfe00bc1f56ac987bd7b46e3a644422
bundler-1         | 2024-10-20T14:50:35.590621894Z Oct 20 14:50:35.20 INFO 172.25.0.1 "POST /rpc" done in 252.453ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:236
bundler-1         | 2024-10-20T14:50:35.594049223Z Oct 20 14:50:35.20 DEBUG request: ('debug_bundler_clearState', [], 237)
bundler-1         | 2024-10-20T14:50:35.594546653Z Oct 20 14:50:35.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:35.594796840Z Oct 20 14:50:35.20 INFO 172.25.0.1 "POST /rpc" done in 844.167μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:237
bundler-1         | 2024-10-20T14:50:35.652773999Z Oct 20 14:50:35.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x84CC4b9b92C660C3693C535698198E6fEb1B77C6', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x29170d3a1af88857f987942da603c2241f1424ad', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x65787465726e616c5f73746f726167655f72656164', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 238)
bundler-1         | 2024-10-20T14:50:35.906375210Z Oct 20 14:50:35.20 WARNING 172.25.0.1 "POST /rpc" done in 253.748ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:238 - error code:-32502 - error message:sender:0x84cc4b9b92c660c3693c535698198e6feb1b77c6 insuffient stake to access slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39 at 0xa1af4b545c9a03b1acb0b08442ac04e11bcdba08
bundler-1         | 2024-10-20T14:50:35.909711627Z Oct 20 14:50:35.20 DEBUG request: ('debug_bundler_clearState', [], 239)
bundler-1         | 2024-10-20T14:50:35.910226499Z Oct 20 14:50:35.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:35.910468584Z Oct 20 14:50:35.20 INFO 172.25.0.1 "POST /rpc" done in 858.345μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:239
bundler-1         | 2024-10-20T14:50:35.967429927Z Oct 20 14:50:35.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xDe91cd9CeE7f90540f4DCB45d03a737298427620', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x7971b7326b3647f0ecae10bd8a628a64891cd136', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6f75745f6f665f676173', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 240)
bundler-1         | 2024-10-20T14:50:36.301364625Z Oct 20 14:50:36.20 WARNING 172.25.0.1 "POST /rpc" done in 334.059ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:240 - error code:-32502 - error message:sender internally reverts on oog
bundler-1         | 2024-10-20T14:50:36.304861961Z Oct 20 14:50:36.20 DEBUG request: ('debug_bundler_clearState', [], 241)
bundler-1         | 2024-10-20T14:50:36.305376924Z Oct 20 14:50:36.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:36.305625088Z Oct 20 14:50:36.20 INFO 172.25.0.1 "POST /rpc" done in 923.366μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:241
bundler-1         | 2024-10-20T14:50:36.359269622Z Oct 20 14:50:36.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x7E55448CA2587f5932438A06EC97A3E0c7D2af5f', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x286e8ca597735b6202baf456d2e9b1efeb578d4f', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x7373746f72655f6f75745f6f665f676173', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 242)
bundler-1         | 2024-10-20T14:50:36.650661914Z Oct 20 14:50:36.20 WARNING 172.25.0.1 "POST /rpc" done in 291.488ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:242 - error code:-32502 - error message:sender internally reverts on oog
bundler-1         | 2024-10-20T14:50:36.654105242Z Oct 20 14:50:36.20 DEBUG request: ('debug_bundler_clearState', [], 243)
bundler-1         | 2024-10-20T14:50:36.654648755Z Oct 20 14:50:36.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:36.654892803Z Oct 20 14:50:36.20 INFO 172.25.0.1 "POST /rpc" done in 933.1μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:243
bundler-1         | 2024-10-20T14:50:36.730407207Z Oct 20 14:50:36.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xCe78245655e4886222c0dBC72bb8Aa2bc79777A7', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x5ba9b78b5458c8a8fcdb5048c640807fbf58a1d1', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6e6f5f73746f72616765', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 244)
bundler-1         | 2024-10-20T14:50:36.939182781Z Oct 20 14:50:36.20 DEBUG response: 0x3ca41738a19263137e1887e3e1b6a192230ae09e8227b27b4f60d2c0a07018e4
bundler-1         | 2024-10-20T14:50:36.939452694Z Oct 20 14:50:36.20 INFO 172.25.0.1 "POST /rpc" done in 209.228ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:244
bundler-1         | 2024-10-20T14:50:36.942918843Z Oct 20 14:50:36.20 DEBUG request: ('debug_bundler_clearState', [], 245)
bundler-1         | 2024-10-20T14:50:36.943420529Z Oct 20 14:50:36.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:36.943664326Z Oct 20 14:50:36.20 INFO 172.25.0.1 "POST /rpc" done in 852.189μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:245
bundler-1         | 2024-10-20T14:50:37.019952313Z Oct 20 14:50:37.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xdc7d891640651C1Df337740e45daAdb2F04d4f43', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa73f93cfd3fba6ee365b6eb7c6e8d691f37cbd19', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f73746f72616765', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 246)
bundler-1         | 2024-10-20T14:50:37.261742522Z Oct 20 14:50:37.20 DEBUG response: 0x2dbc9c6d6a7b9292e0ffd4cc66a5cbcf25eb314f81545a3d0b06abe8d80269f9
bundler-1         | 2024-10-20T14:50:37.262036198Z Oct 20 14:50:37.20 INFO 172.25.0.1 "POST /rpc" done in 242.279ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:246
bundler-1         | 2024-10-20T14:50:37.265370217Z Oct 20 14:50:37.20 DEBUG request: ('debug_bundler_clearState', [], 247)
bundler-1         | 2024-10-20T14:50:37.265892898Z Oct 20 14:50:37.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:37.266145131Z Oct 20 14:50:37.20 INFO 172.25.0.1 "POST /rpc" done in 878.858μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:247
bundler-1         | 2024-10-20T14:50:37.344717649Z Oct 20 14:50:37.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xBFea13aD02C912a63B78e8c7521bd4a045Fc99a0', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x03b69150e53f913a27b496addfb5ca42621e1f21', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f7265666572656e63655f73746f72616765', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 248)
bundler-1         | 2024-10-20T14:50:37.588420740Z Oct 20 14:50:37.20 DEBUG response: 0x997950671c266a337a060fe6043f85f3dac9dd34064a2cf013f1d0b98696073e
bundler-1         | 2024-10-20T14:50:37.588671781Z Oct 20 14:50:37.20 INFO 172.25.0.1 "POST /rpc" done in 244.201ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:248
bundler-1         | 2024-10-20T14:50:37.592103447Z Oct 20 14:50:37.20 DEBUG request: ('debug_bundler_clearState', [], 249)
bundler-1         | 2024-10-20T14:50:37.592649989Z Oct 20 14:50:37.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:37.592880869Z Oct 20 14:50:37.20 INFO 172.25.0.1 "POST /rpc" done in 918.964μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:249
bundler-1         | 2024-10-20T14:50:37.672083783Z Oct 20 14:50:37.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x0EFa5E202a43E3C5B6689FBc9A02648c09Bb9a76', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xfaedcdbf96b83d6fbecaa45ddd025005dc4ea66d', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6163636f756e745f7265666572656e63655f73746f726167655f737472756374', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 250)
bundler-1         | 2024-10-20T14:50:37.930202013Z Oct 20 14:50:37.20 DEBUG response: 0x8da73c53e3a9ba1183bd971bd2e9ac6e1dc47f64ee34dde6385fa4cb0344c183
bundler-1         | 2024-10-20T14:50:37.930456818Z Oct 20 14:50:37.20 INFO 172.25.0.1 "POST /rpc" done in 258.6ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:250
bundler-1         | 2024-10-20T14:50:37.933754607Z Oct 20 14:50:37.20 DEBUG request: ('debug_bundler_clearState', [], 251)
bundler-1         | 2024-10-20T14:50:37.934266782Z Oct 20 14:50:37.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:37.934514541Z Oct 20 14:50:37.20 INFO 172.25.0.1 "POST /rpc" done in 871.085μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:251
bundler-1         | 2024-10-20T14:50:38.010181495Z Oct 20 14:50:38.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x394BC0f2A184789860BC1EeE324717F700761F5b', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xf6ae47cf6b17bcfd8d13433b78d87eff2789c120', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x6f75745f6f665f676173', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 252)
bundler-1         | 2024-10-20T14:50:38.346164043Z Oct 20 14:50:38.20 WARNING 172.25.0.1 "POST /rpc" done in 336.093ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:252 - error code:-32502 - error message:sender internally reverts on oog
bundler-1         | 2024-10-20T14:50:38.349663468Z Oct 20 14:50:38.20 DEBUG request: ('debug_bundler_clearState', [], 253)
bundler-1         | 2024-10-20T14:50:38.350174732Z Oct 20 14:50:38.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:38.350416352Z Oct 20 14:50:38.20 INFO 172.25.0.1 "POST /rpc" done in 878.898μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:253
bundler-1         | 2024-10-20T14:50:38.426813020Z Oct 20 14:50:38.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xe98f96abE7FE0Fe2FaA800A4a8fC2289c1415edD', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x5afd6d50006e3bda6d9baa7d4601fcbd6a111717', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x7373746f72655f6f75745f6f665f676173', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 254)
bundler-1         | 2024-10-20T14:50:38.718467973Z Oct 20 14:50:38.20 WARNING 172.25.0.1 "POST /rpc" done in 291.76ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:254 - error code:-32502 - error message:sender internally reverts on oog
bundler-1         | 2024-10-20T14:50:38.721988247Z Oct 20 14:50:38.20 DEBUG request: ('debug_bundler_clearState', [], 255)
bundler-1         | 2024-10-20T14:50:38.722490614Z Oct 20 14:50:38.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:38.722741498Z Oct 20 14:50:38.20 INFO 172.25.0.1 "POST /rpc" done in 874.08μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:255
bundler-1         | 2024-10-20T14:50:38.798862318Z Oct 20 14:50:38.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x113CfDaCCCDA275BFF429e1a01a1eB8A392c5727', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x0caf690654443e80de49b266adb4f928f6b5edf1', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x65787465726e616c5f73746f726167655f7772697465', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 256)
bundler-1         | 2024-10-20T14:50:39.064517582Z Oct 20 14:50:39.20 WARNING 172.25.0.1 "POST /rpc" done in 265.77ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:256 - error code:-32502 - error message:sender:0x113cfdacccda275bff429e1a01a1eb8a392c5727 has forbidden $write to  0xa02a4b9d321e55478586257405189cb92fb7e53a slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39
bundler-1         | 2024-10-20T14:50:39.067933678Z Oct 20 14:50:39.20 DEBUG request: ('debug_bundler_clearState', [], 257)
bundler-1         | 2024-10-20T14:50:39.068484295Z Oct 20 14:50:39.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:39.068784177Z Oct 20 14:50:39.20 INFO 172.25.0.1 "POST /rpc" done in 963.596μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:257
bundler-1         | 2024-10-20T14:50:39.146124768Z Oct 20 14:50:39.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x2Ed36eC2E36ea344eA25953acA1720b494556cF8', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x487cf38c5c1bd8297013e2a97b82289ca750bbb2', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x65787465726e616c5f73746f726167655f72656164', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 258)
bundler-1         | 2024-10-20T14:50:39.402875750Z Oct 20 14:50:39.20 DEBUG response: 0x305d5873fdd732ff83d4295a4cb8ea08a0d3b0e33d02170266f92e2b3f8faa7e
bundler-1         | 2024-10-20T14:50:39.403113433Z Oct 20 14:50:39.20 INFO 172.25.0.1 "POST /rpc" done in 257.202ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:258
bundler-1         | 2024-10-20T14:50:39.406689911Z Oct 20 14:50:39.20 DEBUG request: ('debug_bundler_clearState', [], 259)
bundler-1         | 2024-10-20T14:50:39.407194860Z Oct 20 14:50:39.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:39.407434500Z Oct 20 14:50:39.20 INFO 172.25.0.1 "POST /rpc" done in 856.356μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:259
bundler-1         | 2024-10-20T14:50:39.464017939Z Oct 20 14:50:39.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x27B1eed436e13F86A800Cf68a11C39a002B61432', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xb75fa3b85cbc8b685a70f6e80dae5e97baa5ed98', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x656e747279506f696e745f63616c6c5f62616c616e63654f66', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 260)
bundler-1         | 2024-10-20T14:50:39.746402752Z Oct 20 14:50:39.20 WARNING 172.25.0.1 "POST /rpc" done in 282.593ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:260 - error code:-32502 - error message:illegal call into EntryPoint during validation to method: 0x70a08231
bundler-1         | 2024-10-20T14:50:39.749861594Z Oct 20 14:50:39.20 DEBUG request: ('debug_bundler_clearState', [], 261)
